,alt,lat,lon,seq,stddev,time_nsecs,time_secs,x,y,z
272,14.6430859612301,31.356776376682884,121.2273201815046,273,"[0.021768787875771523, 0.0, 0.0, 0.0, 0.027854807674884796, 0.0, 0.0, 0.0, 0.0888059139251709]",0.008875942000000001,1576825209,13.936375399585813,4.378897650167346,-0.06053091585636139
273,14.666296689771116,31.356776899060822,121.22732204106869,274,"[0.021823301911354065, 0.0, 0.0, 0.0, 0.027912603691220284, 0.0, 0.0, 0.0, 0.08901786059141159]",0.108875941,1576825209,14.114207990292925,4.433957314584404,-0.03732018731534481
274,14.659198644571006,31.356777494743245,121.22732396091601,275,"[0.021877659484744072, 0.0, 0.0, 0.0, 0.02797023206949234, 0.0, 0.0, 0.0, 0.08922892808914185]",0.208875942,1576825209,14.297906183463056,4.4970508511178195,-0.04441823251545429
275,14.674825101159513,31.356778010114816,121.22732584857914,276,"[0.02193186618387699, 0.0, 0.0, 0.0, 0.028027692809700966, 0.0, 0.0, 0.0, 0.08943911641836166]",0.308875942,1576825209,14.47839931678027,4.551290777977556,-0.028791775926947594
276,14.672912428155541,31.356778623599975,121.22732774195892,277,"[0.021985920146107674, 0.0, 0.0, 0.0, 0.02808498404920101, 0.0, 0.0, 0.0, 0.08964841067790985]",0.40887594200000005,1576825209,14.659611434966791,4.616398406215012,-0.03070444893091917
277,14.669679624028504,31.3567791729058,121.22732962497176,278,"[0.022039826959371567, 0.0, 0.0, 0.0, 0.02814212255179882, 0.0, 0.0, 0.0, 0.08985695987939835]",0.5088759420000001,1576825209,14.839722767123021,4.674407270736992,-0.033937253057956696
278,14.676966700702906,31.356779713003576,121.2273314899139,279,"[0.02209358848631382, 0.0, 0.0, 0.0, 0.028199156746268272, 0.0, 0.0, 0.0, 0.09006501734256744]",0.6088759410000001,1576825209,15.01809859421337,4.731423057615757,-0.026650176383554935
279,14.683735047467053,31.35678027437217,121.22733332702245,280,"[0.022147195413708687, 0.0, 0.0, 0.0, 0.028256012126803398, 0.0, 0.0, 0.0, 0.09027212113142014]",0.708875942,1576825209,15.193864592001773,4.7908394816331565,-0.019881829619407654
280,14.66673056781292,31.356780835076048,121.22733518047761,281,"[0.021315447986125946, 0.0, 0.0, 0.0, 0.027282962575554848, 0.0, 0.0, 0.0, 0.08751635253429413]",0.808875942,1576825209,15.371184449875727,4.850157178938389,-0.036886309273540974
281,14.676917776465416,31.35678144998975,121.22733701875153,282,"[0.02137094922363758, 0.0, 0.0, 0.0, 0.027341583743691444, 0.0, 0.0, 0.0, 0.08772837370634079]",0.9088759420000001,1576825209,15.547156897373497,4.915507609024644,-0.026699100621044636
