1576825181.808875942 0.0 0.0 0.0 0.0 0.0 0.0 1.0
1576825181.908875942 -0.00012710411101579666 0.0003906418569386005 -0.00029989145696163183 0.0 0.0 0.0 1.0
1576825182.8875942 -0.00042057037353515625 0.0007667145691812037 -0.0005993498489260674 0.0 0.0 0.0 1.0
1576825182.108875941 -0.0002604055916890502 -0.001544338185340166 -0.005096723325550556 0.0 0.0 0.0 1.0
1576825182.208875941 0.0010194918140769005 -0.0030765668489038944 -0.0020011207088828087 0.0 0.0 0.0 1.0
1576825182.308875941 -0.0014954913640394807 -0.005564753897488117 -0.00028183311223983765 0.0 0.0 0.0 1.0
1576825182.408875942 -0.004403804545290768 -0.003935190383344889 0.02324641775339842 0.0 0.0 0.0 1.0
1576825182.508875942 -0.0027955546393059194 -0.007562609389424323 0.00155508890748024 0.0 0.0 0.0 1.0
1576825182.608875941 -0.005358162277843803 -0.00919382181018591 0.011158891953527927 0.0 0.0 0.0 1.0
1576825182.708875942 -0.003172722004819661 -0.0055617918260395536 0.014815345406532288 0.0 0.0 0.0 1.0
1576825182.808875942 -0.00451098766643554 -0.005317790433764458 0.023385166190564632 0.0 0.0 0.0 1.0
1576825182.908875942 -0.004202859243378043 -0.010996746830642223 0.017640072852373127 0.0 0.0 0.0 1.0
1576825183.8875942 -0.005510289687663318 -0.007872108370065689 0.02066540811210871 0.0 0.0 0.0 1.0
1576825183.108875941 -0.006360084982588886 -0.004302455112338065 0.034931788221001625 0.0 0.0 0.0 1.0
1576825183.208875941 -0.006276689819060266 -0.0064837606623768815 0.027959964238107204 0.0 0.0 0.0 1.0
1576825183.308875941 -0.0030006255256012078 -0.009359547402709724 0.02005602512508631 0.0 0.0 0.0 1.0
1576825183.408875942 -0.004235580679960549 -0.008631959091871977 0.024320564232766632 0.0 0.0 0.0 1.0
1576825183.508875942 -0.00534254452213645 -0.00910730240866542 0.02589613664895296 0.0 0.0 0.0 1.0
1576825183.608875942 -0.0015062581514939664 -0.008158905431628227 0.017387929372489452 0.0 0.0 0.0 1.0
1576825183.708875942 -0.002562131150625646 -0.00608927384018898 0.027186188846826557 0.0 0.0 0.0 1.0
1576825183.808875940 -0.002191821578890085 -0.008542791940271854 0.01712067984044552 0.0 0.0 0.0 1.0
1576825183.908875942 -0.0034822231391444802 -0.00904919533059001 0.026587998494505882 0.0 0.0 0.0 1.0
1576825184.8875942 -0.0022533764713443816 -0.0083937868475914 0.0280210729688406 0.0 0.0 0.0 1.0
1576825184.108875941 -0.0033525953767821197 -0.01015563402324915 0.026766440831124786 0.0 0.0 0.0 1.0
1576825184.208875941 -0.0024950715014711022 -0.009010927751660349 0.0197473019361496 0.0 0.0 0.0 1.0
1576825184.308875941 -0.0006610205164179206 -0.011127624660730362 0.0257620420306921 0.0 0.0 0.0 1.0
1576825184.408875942 -0.002791762468405068 -0.011877946555614471 0.030856371857225895 0.0 0.0 0.0 1.0
1576825184.508875942 -0.0007311917142942548 -0.010537682101130486 0.008403049781918526 0.0 0.0 0.0 1.0
1576825184.608875942 0.002805239288136363 -0.008252468891441822 0.0023286212235689163 0.0 0.0 0.0 1.0
1576825184.708875942 -0.002361334161832929 -0.009550287388265131 0.018011856824159622 0.0 0.0 0.0 1.0
1576825184.808875940 0.0010095516918227077 -0.01193589298054576 0.008909381926059723 0.0 0.0 0.0 1.0
1576825184.908875942 0.0009937158320099118 -0.01242108503356576 0.012869526632130146 0.0 0.0 0.0 1.0
1576825185.8875942 -0.0006156896124593914 -0.009660625364631414 0.02303460706025362 0.0 0.0 0.0 1.0
1576825185.108875941 2.276478335261345e-05 -0.014276734087616203 0.01409968361258507 0.0 0.0 0.0 1.0
1576825185.208875941 0.001027645543217659 -0.016443500760942698 0.013540575280785559 0.0 0.0 0.0 1.0
1576825185.308875942 0.000697303912602365 -0.01000444870442152 0.025852004066109657 0.0 0.0 0.0 1.0
1576825185.408875942 0.003623480559326708 -0.013332827016711237 0.01056515984237194 0.0 0.0 0.0 1.0
1576825185.508875941 -0.0007514237659052013 -0.012532240711152555 0.03489108011126518 0.0 0.0 0.0 1.0
1576825185.608875942 0.0003899539588019252 -0.0063910302706062785 0.01148322504013777 0.0 0.0 0.0 1.0
1576825185.708875941 -0.0001973895123228431 -0.006349427625536919 0.013803871348500252 0.0 0.0 0.0 1.0
1576825185.808875942 0.0011187776690348985 -0.001938353292644024 0.022714888677001 0.0 0.0 0.0 1.0
1576825185.908875942 0.0036412152694538244 -0.007869890425354242 0.005411841906607151 0.0 0.0 0.0 1.0
1576825186.8875942 0.0038576853694394227 -0.008802677970379591 0.0039008371531963353 0.0 0.0 0.0 1.0
1576825186.108875941 0.002727146493270993 -0.007742018438875675 0.016320185735821724 0.0 0.0 0.0 1.0
1576825186.208875941 -0.0001466462854295969 -0.006029496900737286 0.026432815007865432 0.0 0.0 0.0 1.0
1576825186.308875942 0.004026674258057028 -0.007076367735862731 0.011673619039356709 0.0 0.0 0.0 1.0
1576825186.408875942 0.002292909950483591 -0.00427839532494545 0.02930007968097925 0.0 0.0 0.0 1.0
1576825186.508875942 -0.0005689703393727541 -0.006760064046829939 0.006739652715623379 0.0 0.0 0.0 1.0
1576825186.608875942 -0.001099653251003474 -0.005204197019338608 0.023989925161004063 0.0 0.0 0.0 1.0
1576825186.708875941 -0.0008266561198979616 -0.00291339959949255 0.02552651613950729 0.0 0.0 0.0 1.0
1576825186.808875942 9.028706699609756e-05 -0.0036129169166088096 0.016115128993988037 0.0 0.0 0.0 1.0
1576825186.908875942 -0.0006288832519203423 -0.006226202938705683 0.016746229492127895 0.0 0.0 0.0 1.0
1576825187.8875942 0.0009274970507249236 -0.005702628754079342 0.013962848111987114 0.0 0.0 0.0 1.0
1576825187.108875941 0.0010054809390567243 -0.008957257028669119 0.011138181202113628 0.0 0.0 0.0 1.0
1576825187.208875941 0.0007011836860328912 -0.007653449196368456 0.022351956926286217 0.0 0.0 0.0 1.0
1576825187.308875942 0.0011773996520787475 -0.00795384543016553 0.017040519043803215 0.0 0.0 0.0 1.0
1576825187.408875942 -0.00031387159833684564 -0.008251368999481201 0.021352743729949 0.0 0.0 0.0 1.0
1576825187.508875942 0.0005941634299233557 -0.0072331707924604425 0.021134537644684315 0.0 0.0 0.0 1.0
1576825187.608875942 8.715258445590733e-06 -0.00926412921398878 0.02607997413724661 0.0 0.0 0.0 1.0
1576825187.708875941 -0.00032993085915222764 -0.009779099375009537 0.0238675931468606 0.0 0.0 0.0 1.0
1576825187.808875942 -0.00011355464812368157 -0.007900187280029058 0.013581872917711737 0.0 0.0 0.0 1.0
1576825187.908875942 -0.003689498116727919 -0.007446431554853915 0.029271327890455726 0.0 0.0 0.0 1.0
1576825188.8875942 -0.001347314566373825 -0.0100346808321774 0.020847788080573082 0.0 0.0 0.0 1.0
1576825188.108875941 -0.004164856509305537 -0.007509942632168531 0.023493262007832527 0.0 0.0 0.0 1.0
